place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJpdP1RX0FdkgRP0tgjUliNco,Brompton Cemetery,"Fulham Rd., London SW10 9UG, United Kingdom",51.483984,-0.189727,cemetery,4.7,0
ChIJDaoKu2gFdkgRiloWmcaIOWM,Jewish Cemetery,"London SW3 6EJ, United Kingdom",51.4895023,-0.1751934,cemetery,5,0
ChIJoVcju2gFdkgRp3EL-uP6wZc,Fulham Road Cemetery,"239A Fulham Rd., London SW3 6HY, United Kingdom",51.4894599,-0.1753072,cemetery,5,0
ChIJcVGPC04adkgRz3sYF-jM_pk,Highgate Cemetery,"Swain's Ln, London N6 6PJ, United Kingdom",51.5669271,-0.1470709,cemetery,4.6,0
ChIJw7JVn74PdkgR-T2G03D0CkU,Margravine Cemetery,"19 St Dunstan's Rd, London W6 8RD, United Kingdom",51.4888004,-0.2154066,cemetery,4.2,0
ChIJFUIzm6MPdkgRW-F4yQXyFM4,Fulham Cemetery,"62 Bronsart Rd, London SW6 6AB, United Kingdom",51.4803886,-0.216478,cemetery,4.1,1
ChIJA63wEH8NdkgRaaA6RoEx0bA,"Royal Borough of Kensington and Chelsea Cemetery, Hanwell","31 Uxbridge Rd, London W7 3PP, United Kingdom",51.5111625,-0.3317702,cemetery,4.6,0
ChIJ8wUO7jwFdkgRM647NBznzDs,Grab Margaret Thatcher,"Royal Hospital Chelsea, London SW3 4NE, United Kingdom",51.4875836,-0.1575795,cemetery,3.3,0
ChIJaz7zymIQdkgR6bPbk8m3Bgw,Hampstead Cemetery,"Fortune Green Rd, London NW6 1DR, United Kingdom",51.55638130000001,-0.1965639,cemetery,4.4,0
ChIJ85JQfjwQdkgRrqZktv60F_8,Kensal Green Cemetery,"Harrow Rd, London W10 4RA, United Kingdom",51.5280857,-0.2173733,cemetery,3.8,0
ChIJNSvVXxMGdkgRTxWUY7PdNpU,London Road Cemetery,"59 Victoria Rd, Mitcham CR4 3JB, United Kingdom",51.415423,-0.1650154,cemetery,4.5,0
ChIJdy462G0QdkgRyY3sljD8WLU,Paddington Old Cemetery,"Willesden Ln, London NW6 7SD, United Kingdom",51.53902249999999,-0.2051642,cemetery,4.1,0
ChIJNyXO_0kddkgRE_bmUIVAcwc,Tower Hamlets Cemetery Park,"Southern Grove, London E3 4PX, United Kingdom",51.5231445,-0.0272155,cemetery,4.6,0
ChIJJepfEwMEdkgRXtxULg7ufmI,West Norwood Cemetery and Crematorium,"Norwood Rd, Norwood, London SE27 9JU, United Kingdom",51.4335779,-0.1028403,cemetery,4.2,0
ChIJE-q2QQQadkgRBW0ceELGMDU,Westminister Cemetery,"122 E End Rd, London N2 0RZ, United Kingdom",51.5923491,-0.1809754,cemetery,1,0
ChIJ9S5h2eIFdkgRq9sXzjBEHgA,Streatham Cemetery,"Garratt Ln, London SW17 0LT, United Kingdom",51.4324299,-0.1764777,cemetery,4.2,0
ChIJ1URFFKwDdkgRXzYNQkWcmnM,Nunhead Cemetery,"Linden Grove, London SE15 3LP, United Kingdom",51.4624771,-0.0500312,cemetery,4.8,0
ChIJTcHDGv-m2EcRlH1Z81_gpWk,City of London Cemetery & Crematorium,"Aldersbrook Rd, London E12 5DQ, United Kingdom",51.5588854,0.0499417,cemetery,4.3,0
ChIJJ649SM4OdkgRLROQzov0dFo,Putney Vale Cemetery and Crematorium,"Stag Ln, London SW15 3DZ, United Kingdom",51.4393109,-0.2411967,cemetery,4.1,0
ChIJe9EFHH8NdkgRFJ7kh4amNVw,Gunnersbury Cemetery,"143 Gunnersbury Ave, London W3 8LE, United Kingdom",51.4946372,-0.2847935,cemetery,4.1,0
ChIJSxR4YyEFdkgRp9IQgPl73V4,Hyde Park Pet Cemetery,"41 Bayswater Rd, London W2 4RQ, United Kingdom",51.5117809,-0.1728345,cemetery,0,0
ChIJ-RRTxl4HdkgRU1CD97wuZAM,Streatham Park Cemetery,"1 Oak Row, London SW16 5JN, United Kingdom",51.4084168,-0.1427964,cemetery,2.7,0
