place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJR9JoZxMFdkgRZUvU7VaQTQE,Chelsea Affiliated Synagogue,"Smith Terrace, London SW3 4DL, United Kingdom",51.4881459,-0.1628046,synagogue,4.6,0
ChIJ_VlnedYadkgR6NoM7NQXIro,Central United Synagogue - Great Portland Street,"Great Portland St, London W1W 6NW, United Kingdom",51.5206353,-0.1430855,synagogue,4.1,0
ChIJJUorKSQEdkgRMLvGUpMae-U,South London Synagogue,"South Lodge, 45 Leigham Ct Rd, London SW16 2NF, United Kingdom",51.4370608,-0.1253133,synagogue,5,0
ChIJwcTxsN0PdkgRZzgcJyRTdOc,Holland Park Synagogue,"8 St James's Gardens, London W11 4RB, United Kingdom",51.5076378,-0.2144496,synagogue,4.5,0
ChIJkbrCmIIGdkgRlsbO81kO2gk,The South London Liberal Synagogue,"1 Prentis Rd, London SW16 1HP, United Kingdom",51.4303524,-0.1305991,synagogue,4.6,0
ChIJMdW4S80cdkgRUPjFoVumADY,East London Central Synagogue- Nelson Street Shul,"44 Nelson St, London E1 2DE, United Kingdom",51.51530109999999,-0.0599534,synagogue,4.9,0
ChIJWe1UK70adkgRnBlXOurA1vg,St Johns Wood United Synagogue,"37-41 Grove End Rd, London NW8 9NG, United Kingdom",51.5336037,-0.1761995,synagogue,4.7,0
ChIJqw-nBikbdkgR9_3OLq0wFH4,West Central Liberal Synagogue,"21 Maple St, London W1T 4BE, United Kingdom",51.522416,-0.137702,synagogue,5,0
ChIJ20y8pacadkgRKSSA1mpyyDg,Lauderdale Road Synagogue,"2 Ashworth Rd, London W9 1JY, United Kingdom",51.5277179,-0.1844978,synagogue,4.8,0
ChIJ4RWjD-4adkgR27-YAGEHMrM,South Hampstead United Synagogue,"3 Eton Rd, London NW3 4AY, United Kingdom",51.5453178,-0.1581313,synagogue,4.2,0
ChIJq6qqquccdkgRKXKhMQ_FkJE,Hackney and East London Synagogue,"75 Cazenove Rd, London N16 6PD, United Kingdom",51.5655813,-0.0684506,synagogue,4,0
ChIJnY4SBKcadkgRx9YBAwapmUg,The S&P Sephardi Community,"119-121 Brent St, London NW4 2DX, United Kingdom",51.5874238,-0.2211767,synagogue,4.5,0
ChIJUUxzoOUZdkgRowch2lacQSw,The United Synagogue,"305 Ballards Ln, London N12 8GB, United Kingdom",51.6122293,-0.1784114,synagogue,4,0
ChIJ8WfP5uAZdkgRY90N2QrAj5M,Woodside Park United Synagogue,"Woodside Park Rd, London N12 8RZ, United Kingdom",51.6176486,-0.1846319,synagogue,4.2,0
ChIJN9c_PJAQdkgROFFZJmi9gU8,Golders Green Synagogue,"41 Dunstan Rd, London NW11 8AE, United Kingdom",51.5683826,-0.2003749,synagogue,4.2,0
ChIJ2xnjTNsWdkgRTI3c6zntVHQ,Mill Hill United Synagogue,"Station Rd, London NW7 2JU, United Kingdom",51.6131316,-0.2479258,synagogue,4.3,0
ChIJKUaiZtkQdkgRwCX_JauZE74,Federation Of Synagogues,"65 Watford Way, London NW4 3AQ, United Kingdom",51.58462249999999,-0.2296564,synagogue,4.9,0
ChIJwf7bzi4adkgRsCE13wQPj_I,Muswell Hill Synagogue,"31 Tetherdown, Muswell Hill, London N10 1ND, United Kingdom",51.5934355,-0.1501666,synagogue,4.4,0
ChIJK8bYehsCdkgRxMsyFmmEW2s,Catford and Bromley Synagogue,"6 Crantock Rd, London SE6 2QS, United Kingdom",51.436108,-0.0169813,synagogue,4.6,0
ChIJWXdinPQNdkgR56f5R589OoU,Ealing Synagogue,"15 Grange Rd, London W5 5QN, United Kingdom",51.5096331,-0.3039196,synagogue,5,0
ChIJKfeOUssadkgR7CLiDlyvwdY,Western Marble Arch Synagogue,"1 Wallenberg Pl, London W1H 7TN, United Kingdom",51.51528949999999,-0.1620837,synagogue,4.6,0
ChIJcbXlVzcMdkgR8vTXOQ9Zmk4,Richmond Synagogue,"Lichfield Gardens, Richmond TW9 1AP, United Kingdom",51.46188890000001,-0.2982376,synagogue,4.2,0
