place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJG2tYjRIFdkgRQguyIPTqIfg,Chelsea Physic Garden,"66 Royal Hospital Rd, London SW3 4HS, United Kingdom",51.484447,-0.16235,park,4.6,0
ChIJhRoYKUkFdkgRDL20SU9sr9E,Hyde Park,"London, United Kingdom",51.5072682,-0.1657303,park,4.7,0
ChIJzy1k5z4FdkgRR0dfJNiGeig,Hans Place Garden,"14 Hans Pl, London SW1X 0EU, United Kingdom",51.497856,-0.1609514,park,4.2,0
ChIJ0TuH9BMFdkgR3TQXbAUiXkg,Burton Court,"Royal Hospital, Royal Hospital Rd, London SW3 4SR, United Kingdom",51.48859840000001,-0.1594707,park,4.4,0
ChIJG-CxwNoEdkgRXx26gHZwVf8,St James's Park,"London SW1A 2BJ, United Kingdom",51.5024597,-0.1348109,park,4.7,0
ChIJOWBQvA4FdkgRQf5iYYFF1v4,Battersea Park,"London SW11 4NJ, United Kingdom",51.4791075,-0.1564981,park,4.7,0
ChIJ61ig9WkFdkgRBL68kG5-Tik,Pelham Crescent,"129 Fulham Rd., South Kensington, London SW3 6RT, United Kingdom",51.4928244,-0.1704598,park,4.4,0
ChIJxZ8YlD8FdkgRxPiBe5eDrP4,Lennox Gardens,"27 Lennox Gardens, London SW1X 0DE, United Kingdom",51.4955845,-0.1631378,park,4.2,0
ChIJPaOn4FAFdkgRfLe2KIKp7mI,Kensington Gardens,"London W2 2UH, United Kingdom",51.506987,-0.179165,park,4.7,0
ChIJ526-pu8PdkgRTWxnrCD4WWo,Holland Park,"Ilchester Pl, London W8 6LU, United Kingdom",51.5032252,-0.2036668,park,4.7,0
ChIJB1LU2iIFdkgREvTV4Qhqes0,Eaton Square Gardens,"41 Eaton Square, London SW1W 9DH, United Kingdom",51.4956593,-0.1520695,park,4.3,0
ChIJB76zsMMadkgRvhhquw8-mAg,The Regent's Park,"London NW1 4NR, United Kingdom",51.5312705,-0.1569694,park,4.7,0
ChIJD7QNyUkFdkgRBsgqLrVuxmQ,The Royal Parks,"The Old Police House Hyde Park, London W2 2UH, United Kingdom",51.508118,-0.1653679,park,4.5,0
ChIJed76NXMFdkgRVjjPgq8ZIxE,Battersea Park Children's Zoo,"Battersea Park - Via, Chelsea Brg, London SW11 4NJ, United Kingdom",51.481473,-0.1565798,park,4.3,0
ChIJ2Sv_gSgFdkgRo_HVykixWts,Green Park,"London SW1A 1AA, United Kingdom",51.5039038,-0.1438567,park,4.6,0
ChIJn3k7AkQFdkgR65dvksFDzQQ,Ennismore Gardens,"4A Ennismore Gardens, London SW7 1NL, United Kingdom",51.4996094,-0.1704768,park,4.3,0
ChIJs1iw7scEdkgR1EEuQ7w71C4,Jubilee Park & Garden,"Belvedere Rd, London SE1 7PG, United Kingdom",51.5040437,-0.1181412,park,4.5,0
ChIJgaI8bFIDdkgRhJJqLMxsFdU,Sky Garden,"1 SKY GARDEN WALK, London EC3M 8AF, United Kingdom",51.5112422,-0.08354929999999999,park,4.7,0
ChIJ5_toWDsFdkgR22b8Dn-9OE4,Belgrave Square Garden,"17, 19 Belgrave Square, London SW1X 8PQ, United Kingdom",51.4992193,-0.1534591,park,4.4,0
ChIJ2U3aFSEFdkgRm6kJDpZAYvA,Victoria Square,"Victoria Square, London SW1W 0QY, United Kingdom",51.49771399999999,-0.1449672,park,4.6,0
ChIJ44SoFr8EdkgRgaKmF44BlW4,Brockwell Park,"Brockwell Park, Brockwell Park Gardens, London SE24 9BJ, United Kingdom",51.45082000000001,-0.1076672,park,4.6,0
ChIJv-AFb6MbdkgRUb6ghAFFa_k,Thornhill Square Gardens,"London N1 2BN, United Kingdom",51.5401167,-0.1152197,park,4.5,0
ChIJcdiMgGcbdkgR9lvGU8XTySc,Islington Green,"Upper St, London N1 8DU, United Kingdom",51.53626939999999,-0.1031056,park,4.2,0
ChIJbSe-4PoDdkgReFaqbED1N9o,Dulwich Park,"College Rd, London SE21, United Kingdom",51.4453865,-0.0775777,park,4.6,0
ChIJj3zdKqkDdkgRP-6Y8f75vpY,Belair Park,"Gallery Rd, London SE21, United Kingdom",51.4430308,-0.0904763,park,4.6,0
ChIJ_Z0T-AgEdkgR40kV8pdPKS8,Rosendale Playing Field,"240 Rosendale Rd, Norwood, London SE21 8LW, United Kingdom",51.44345939999999,-0.09668689999999999,park,4.1,0
ChIJSW1UE4YDdkgRpiguS6yabf0,Allen park,"London SE21 8SW, United Kingdom",51.43675589999999,-0.0900682,park,0,0
ChIJwUPzsawGdkgRdHRTKcbSGTA,Norwood Park,"Salter's Hill, Norwood, London SE19 1EA, United Kingdom",51.42490069999999,-0.09402089999999999,park,4.4,0
ChIJS_NHdzEDdkgRLWqnOE3AxTU,The Zelkova Tree,"London SE21 7BA, United Kingdom",51.4418941,-0.0844376,park,5,0
ChIJra710MQDdkgRzqiUPR4ss5Y,Horniman Gardens,"Amroth Cl, London SE23 3BX, United Kingdom",51.442056,-0.062177,park,4.7,0
ChIJ17Er5boDdkgRNVbzDnbk9Lg,Peckham Rye Park & Common,"34 Straker's Rd, London SE15 3UA, United Kingdom",51.4597196,-0.0639862,park,4.5,0
ChIJ94vQ-0IBdkgRxsGErkV2hZo,Crystal Palace Park,"Thicket Rd, London SE19 2GA, United Kingdom",51.4221083,-0.0709457,park,4.5,0
ChIJ88CyExQDdkgRZJyhfUBteac,Ruskin Park,"Denmark Hill, London SE5 8EL, United Kingdom",51.4656724,-0.09285639999999999,park,4.5,0
ChIJmRmEnrgBdkgRjGk5axD7CUs,Canada Gate,"Anerley Hill, London SE19 2BA, United Kingdom",51.4189257,-0.0734787,park,4.7,0
