place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJyYH9U2oFdkgRCr9oJuLmHiA,Elystan Street,"43 Elystan St, London SW3 3NT, United Kingdom",51.4915801,-0.1677161,restaurant,4.7,4
ChIJ5YAiW2UFdkgRxAuqGLK1fTo,Beaufort House Chelsea,"354 King's Rd, London SW3 5UZ, United Kingdom",51.484533,-0.176005,restaurant,4.3,3
ChIJuW4AjG8FdkgRDb_vqbTS508,Bluebird Chelsea,"350 King's Rd, London SW3 5UU, United Kingdom",51.48499109999999,-0.1754714,restaurant,4.2,3
ChIJJ-MhPWwFdkgRKVwtA039nU0,The Ivy Chelsea Garden,"195, 197 King's Rd, London SW3 5EQ, United Kingdom",51.48702489999999,-0.1693736,restaurant,4.3,3
ChIJt2h3ekAFdkgR0UYMcL1gIVA,Scalini,"1-3 Walton St, London SW3 2JD, United Kingdom",51.49594,-0.164814,restaurant,4.5,4
ChIJ51SweWoFdkgRIzOGa8Fhc9I,Daphne's,"112 Draycott Ave, London SW3 3AE, United Kingdom",51.4936729,-0.167754,restaurant,4.5,3
ChIJfVxx5EAFdkgRlX6XJZIwiwM,Hawksmoor Knightsbridge,"3 Yeoman's Row, London SW3 2AL, United Kingdom",51.4974318,-0.166794,restaurant,4.6,3
ChIJzT4I4RYFdkgR61NXXwjxo0M,Sloane Place Restaurant & Bar,"62, 64 Lower Sloane St, London SW1W 8BP, United Kingdom",51.490222,-0.1572113,restaurant,4.5,0
ChIJZfjW_xIFdkgRGBdYNnbZObI,Gordon Ramsay Bar & Grill - Chelsea,"79 Royal Hospital Rd, London SW3 4AN, United Kingdom",51.4859437,-0.1614945,restaurant,4.1,3
ChIJ2z13nUAFdkgR5JZACc4cVmc,Maroush Beauchamp Place,"38 Beauchamp Pl, London SW3 1NU, United Kingdom",51.4973409,-0.1644778,restaurant,4.2,2
ChIJ7dsWCHIFdkgR0l78z0NcBrs,No. Fifty Cheyne,"50 Cheyne Walk, London SW3 5LR, United Kingdom",51.4833537,-0.1694099,restaurant,4.6,4
ChIJZ43i-hIFdkgRm51mwhTNttI,Restaurant Gordon Ramsay,"68 Royal Hospital Rd, London SW3 4HP, United Kingdom",51.48549269999999,-0.1620059,restaurant,4.5,4
ChIJp0APU2sFdkgR1TksQm-kc_0,Benihana Chelsea,"Atlantic Court, 77 King's Rd, London SW3 4NX, United Kingdom",51.4890026,-0.1644015,restaurant,4.3,3
ChIJVYOxom8FdkgR8FESIrKHrdo,Big Easy Kings Road,"332-334 King's Rd, London SW3 5UR, United Kingdom",51.485335,-0.174327,restaurant,4.1,2
ChIJl6n_TWMFdkgR8fco0QXqCk4,Sticks'n'Sushi Chelsea,"113-115, King's Rd, London SW3 4NT, United Kingdom",51.48859359999999,-0.1656091,restaurant,4.5,3
ChIJwx_Hci0FdkgRgxwdoexS6ec,La Mia Mamma King's Road,"257 King's Rd, London SW3 5EL, United Kingdom",51.4860232,-0.1720926,restaurant,4.5,0
ChIJQ2JJU2UFdkgRLqs3zenUc9k,Chicama,"383 King's Rd, London SW10 0LP, United Kingdom",51.483366,-0.1765146,restaurant,4.3,3
ChIJi3VBxWEFdkgRufUDnWWtqBA,Albert's at Beaufort House,"354 King's Rd, London SW3 5UZ, United Kingdom",51.4845416,-0.1759967,restaurant,3.4,0
ChIJZbLhH2kFdkgRm_EJb70kJBw,Le Colombier,"145 Dovehouse St, London SW3 6LB, United Kingdom",51.4900186,-0.1731494,restaurant,4.4,3
ChIJPV-ol0AFdkgRa9Ihuooyapw,Ciro's Pizza Pomodoro -Italian Restaurant & Bar,"51 Beauchamp Pl, London SW3 1NY, United Kingdom",51.4976669,-0.1652117,restaurant,4.1,2
ChIJ__9Lhz8FdkgRdyenFjfQu5c,Dinings SW3,"Lennox Gardens Mews, London SW3 2JH, United Kingdom",51.4960653,-0.1642147,restaurant,4.3,3
ChIJPRbI7W4FdkgR6gcv6Mn7s3c,bye bye london restaurant مطعم باي باي لندن,"161 King's Rd, London SW3 5TX, United Kingdom",51.48772659999999,-0.1675517,restaurant,4,0
