place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJT79c_HEFdkgRknTWMNrFka4,Chelsea Old Church,"64 Cheyne Walk, London SW3 5LT, United Kingdom",51.4830383,-0.1710385,church,4.4,0
ChIJO6VK0RIFdkgR1CruVBb7O5g,St Luke's & Christ Church,"Sydney St, London SW3 6NH, United Kingdom",51.48954519999999,-0.1695538,church,4.6,0
ChIJ2_E_jT4FdkgRBH7P-QkDDp4,St Columba's Church Of Scotland,"Pont St, London SW1X 0BD, United Kingdom",51.496668,-0.163285,church,4.6,0
ChIJi-bB0xIFdkgRwlxGLKPTf0Y,Christ Church,"Christchurch St, London SW3 4AS, United Kingdom",51.4855858,-0.1639121,church,4.6,0
ChIJ51EkxT8FdkgR7tGdPLSqoCc,St Simon Zelotes,"34 Milner St, London SW3 2QF, United Kingdom",51.4946668,-0.1621797,church,4.7,0
ChIJhdcF4GwFdkgRfgT6oOou0us,The Hut,"The Hut, 12 Alpha Pl, London SW3 5SZ, United Kingdom",51.4861113,-0.1657491,church,4.9,0
ChIJZy-U3mwFdkgRHu45lCXp3wQ,Hall of Remembrance,"Flood St, London SW3 5SY, United Kingdom",51.4863296,-0.1655759,church,4.8,0
ChIJtxsqpbgEdkgRFRRIc9yj-xE,London Oratory,"Brompton Rd, London SW7 2RP, United Kingdom",51.4964848,-0.1700127,church,4.7,0
ChIJu9YceBUFdkgR9pFDYdCGrwk,"St Mary's Church, Chelsea","63 Cadogan St, London SW3 2QP, United Kingdom",51.4931587,-0.1616799,church,4.8,0
ChIJFTRhmj4FdkgRVsWyDA2Wqag,Holy Trinity Church,"Sloane St, London SW1X 9BZ, United Kingdom",51.4931779,-0.157499,church,4.5,0
ChIJvx26-W0FdkgRWiRqufqT5x4,"Catholic Church of Our Most Holy Redeemer and Saint Thomas More, Chelsea","7 Cheyne Row, London SW3 5HS, United Kingdom",51.4844444,-0.17,church,4.7,0
ChIJTwzk8iIFdkgRjY2jZbrAKB4,St Michael's Church,"Chester Square, London SW1W 9EF, United Kingdom",51.4942771,-0.1509751,church,4.8,0
ChIJQc8Gx98EdkgR5QHuYQVkxwI,Westminster Cathedral,"Victoria St, London SW1P 1LT, United Kingdom",51.49580899999999,-0.13944,church,4.7,0
ChIJOaj5qzsFdkgRzeuA0bP1530,St Paul's Knightsbridge,"32a Wilton Pl, London SW1X 8SH, United Kingdom",51.5014671,-0.1559529,church,4.6,0
ChIJx_V9gi4FdkgRrddXTLe1w6s,"Catholic Church of the Immaculate Conception, Mayfair","114 Mount St, London W1K 3AH, United Kingdom",51.5093662,-0.1490577,church,4.8,0
ChIJny9ToCMFdkgRbosfQJ5lHgI,"St Peter's Church, Eaton Square","119 Eaton Square, London SW1W 9AL, United Kingdom",51.49790429999999,-0.1490215,church,4.5,0
ChIJBZrWaC8FdkgRfTaMQvRXnNo,Christ Church Mayfair,"Down St, London W1J 7AN, United Kingdom",51.5053206,-0.1485888,church,4.6,0
ChIJ3dbD9ioFdkgRp911D_PqsnA,St George's Church,"The Vestry, 2A Mill St, London W1S 1FX, United Kingdom",51.51250659999999,-0.1430023,church,4.6,0
